stab|1984741 9,3,2,6,5,4,8,7,1 56 0
stab|2037632 2,1,9,7,6,5,4,8,3 131 0
stab|2072188 5,7,8,9,1,6,2,3,4 49 0
stab|2072189 7,5,4,3,2,6,1,9,8 97 0
stab|2478340 8,5,6,7,2,3,4,1,9 129 0
stab|2525485 7,1,9,8,4,3,2,5,6 79 0
stab|2525485 2,7,6,5,8,9,1,4,3 115 0
stab|2533713 5,6,7,4,1,2,3,9,8 8 0
stab|2545262 9,8,3,7,6,5,4,2,1 0 0
stab|2547224 9,4,3,2,6,5,8,7,1 48 0
stab|2593866 4,3,2,1,6,5,9,8,7 48 0
stab|2771428 7,4,3,2,6,5,1,9,8 113 0
stab|2800073 6,5,9,8,3,4,7,1,2 115 0
stab|2800073 8,9,5,6,2,1,7,4,3 60 0
stab|2886325 8,5,4,3,2,7,6,1,9 225 0
stab|2887886 1,4,5,9,8,3,2,6,7 120 0
stab|2887886 1,7,6,2,3,8,9,5,4 121 0
stab|2904715 4,3,2,1,5,9,8,7,6 16 0
stab|2934039 5,9,1,2,3,8,6,7,4 247 0
stab|2934039 3,4,5,9,1,7,8,6,2 253 0
stab|2961625 4,3,2,1,8,7,6,5,9 15 0
stab|2967678 3,8,7,4,1,9,5,6,2 245 0
stab|2967678 5,9,1,4,7,8,3,2,6 215 0
stab|3018367 7,6,3,5,4,2,1,9,8 127 0
stab|3031144 6,7,4,5,3,8,9,1,2 99 0
stab|3031144 8,9,5,3,4,1,2,6,7 124 0
stab|3424889 6,2,7,8,9,1,3,4,5 33 0
stab|3576233 4,3,6,7,8,2,1,9,5 243 0
stab|3576233 7,6,2,1,9,3,4,5,8 131 0
stab|3706630 4,8,9,1,5,7,6,2,3 121 0
stab|3971313 2,1,3,7,8,9,4,5,6 0 0
stab|4308037 9,4,3,2,8,7,6,5,1 240 0
stab|4377183 1,3,2,5,4,9,8,7,6 7 0
stab|4390683 4,5,6,1,2,3,8,7,9 0 0
stab|4430915 2,1,4,3,9,8,7,6,5 12 0
stab|4460507 6,7,8,9,5,1,2,3,4 16 0
stab|4504051 2,1,9,5,4,6,8,7,3 27 0
stab|4606524 3,7,1,9,8,6,2,5,4 71 0
stab|4717291 2,1,4,3,7,6,5,9,8 124 0
stab|4841702 1,9,4,3,8,7,6,5,2 241 0
stab|4910029 4,5,7,1,2,6,3,9,8 32 0
stab|4953944 5,2,4,3,1,9,8,7,6 29 0
stab|5265785 2,1,9,4,6,5,8,7,3 51 0
stab|5404260 2,1,7,4,8,9,3,5,6 8 0
stab|5536698 5,8,9,4,1,7,6,2,3 113 0
stab|5744341 9,5,4,3,2,8,7,6,1 30 0
stab|5834097 6,5,8,4,2,1,9,3,7 59 0
stab|5932966 1,7,4,3,8,9,2,5,6 67 0
stab|5945133 2,1,9,8,6,5,7,4,3 3 0
stab|5981177 8,9,1,2,3,6,4,5,7 71 0
stab|5981177 3,4,5,7,8,6,9,1,2 227 0
stab|5982272 3,2,1,5,4,9,8,7,6 7 0
stab|6042500 7,5,3,6,2,4,1,9,8 87 0
stab|6086786 4,5,6,1,2,3,7,9,8 0 0
stab|6164878 7,6,3,8,9,2,1,4,5 99 0
stab|6223393 9,3,2,7,6,5,4,8,1 128 0
stab|6229384 6,8,4,3,9,1,7,2,5 227 0
stab|6390072 4,3,2,1,6,5,8,7,9 63 0
stab|6684672 9,8,4,3,6,5,7,2,1 12 0
stab|6698109 5,6,7,8,1,2,3,4,9 0 0
stab|7043663 4,3,2,1,6,5,7,9,8 112 0
stab|7149581 4,7,8,1,9,6,2,3,5 41 0
stab|7164909 3,4,8,9,5,2,1,7,6 16 0
stab|7164909 7,6,1,2,5,9,8,3,4 16 0
stab|7164909 8,9,7,6,5,4,3,1,2 0 0
stab|7174867 9,5,6,7,2,3,4,8,1 254 0
stab|7285143 6,2,8,7,9,1,4,3,5 33 0
stab|7291982 2,6,5,4,7,8,9,1,3 61 0
stab|7291982 6,8,7,4,9,1,3,2,5 231 0
stab|7291982 8,1,9,4,3,2,5,6,7 113 0
